date,atm_iv
2015-12-29,25.100205078125004
2015-12-30,24.513974609375
2015-12-31,25.295615234375006
2016-01-04,32.70166015625001
2016-01-05,32.955693359375005
2016-01-06,30.552148437500005
2016-01-07,37.74568481445313
2016-01-08,35.07833618164063
2016-01-11,43.402808837890625
2016-01-12,39.59719604492188
2016-01-13,39.71444213867187
2016-01-14,38.290390625
2016-01-15,37.958193359375
2016-01-18,38.03880004882812
2016-01-19,36.95427368164063
2016-01-20,37.02755249023438
2016-01-21,36.60253540039062
2016-01-22,34.091514892578125
2016-01-25,34.12082641601563
2016-01-26,34.961090087890625
2016-01-27,36.38758422851563
2016-01-28,37.48676635742187
2016-01-29,35.327484130859375
2016-02-01,32.23267578125001
2016-02-02,29.321064453125
2016-02-03,28.988867187500006
2016-02-04,29.41876953125
2016-02-05,29.750966796875005
2016-02-15,35.72807495117188
2016-02-16,32.93615234375001
2016-02-17,29.614179687500002
2016-02-18,29.750966796875
2016-02-19,28.24630859375
2016-02-22,26.469082031250004
2016-02-23,28.598046875000005
2016-02-24,28.598046875000005
2016-02-25,31.509658203125003
2016-02-26,29.985458984375008
2016-02-29,32.13252807617187
2016-03-01,28.500341796875002
2016-03-02,30.278574218750006
2016-03-03,31.802773437500004
2016-03-04,30.271431884765633
2016-03-07,32.564873046875
2016-03-08,30.688935546875
2016-03-09,31.937117919921874
2016-03-10,32.955693359375005
2016-03-11,31.84185546875
2016-03-14,33.01431640625
2016-03-15,30.786640625
2016-03-16,34.063111572265626
2016-03-17,29.379687500000006
2016-03-18,29.829130859375002
2016-03-21,30.884345703125003
2016-03-22,31.744150390625002
2016-03-23,32.23267578125
2016-03-24,31.060214843750007
2016-03-25,28.988867187500006
2016-03-28,27.875029296875002
2016-03-29,28.070439453125008
2016-03-30,28.24630859375001
2016-03-31,28.891162109375006
2016-04-01,28.304931640625004
2016-04-05,29.262441406250005
2016-04-06,28.24630859375
2016-04-07,27.230175781250004
2016-04-08,25.608271484375
2016-04-11,25.491025390625005
2016-04-12,24.455351562500006
2016-04-13,24.396728515625004
2016-04-14,23.380595703125
2016-04-15,22.384003906250005
2016-04-18,23.986367187500008
2016-04-19,22.794365234375004
2016-04-20,20.568183593750003
2016-04-21,23.009316406249997
2016-04-22,22.208476562500003
2016-04-25,22.911611328125005
2016-04-26,22.75544921875
2016-04-27,22.657900390625002
2016-04-28,21.212607421875003
2016-04-29,20.3726171875
2016-05-03,19.043984375
2016-05-04,18.848808593750004
2016-05-05,17.911210937499998
2016-05-06,18.535888671875004
2016-05-09,22.129970703125
2016-05-10,19.708457031250003
2016-05-11,18.283330078125005
2016-05-12,17.716640625000004
2016-05-13,16.564218750000002
2016-05-16,16.3299609375
2016-05-17,15.080585937500002
2016-05-18,16.877626953125002
2016-05-19,15.45169921875
2016-05-20,16.291416015625
2016-05-23,15.58814453125
2016-05-24,14.10451171875
2016-05-25,14.41685546875
2016-05-26,13.635996093750002
2016-05-27,14.475419921875002
2016-05-30,14.7682421875
2016-05-31,16.154267578125
2016-06-01,16.505654296875
2016-06-02,17.013212890625002
2016-06-03,16.720390625
2016-06-06,16.427568359375
2016-06-07,15.959052734375001
2016-06-08,15.627187500000003
2016-06-13,20.432294921875002
2016-06-14,18.966640625000004
2016-06-15,13.928818359375002
2016-06-16,16.447744140625
2016-06-17,15.256308593750001
2016-06-20,15.744384765625002
2016-06-21,15.666230468750001
2016-06-22,15.861445312500003
2016-06-23,16.798476562500003
2016-06-24,17.61837890625
2016-06-27,16.642304687500005
2016-06-28,15.920009765625004
2016-06-29,15.82240234375
2016-06-30,14.982978515625
2016-07-01,14.377812500000003
2016-07-04,14.963457031250002
2016-07-05,15.3929296875
2016-07-06,15.724794921874999
2016-07-07,16.44708984375
2016-07-08,15.861445312500003
2016-07-11,14.924414062500002
2016-07-12,14.319248046875
2016-07-13,14.885371093750003
2016-07-14,14.865849609375005
2016-07-15,14.397333984375003
2016-07-18,14.846328125000003
2016-07-19,13.733603515625001
2016-07-20,13.421259765625
2016-07-21,16.36900390625
2016-07-22,16.44708984375
2016-07-25,16.115224609375
2016-07-26,16.115224609375
2016-07-27,15.627373046875
2016-07-28,14.768242187500002
2016-07-29,14.982978515625
2016-08-01,14.885371093749999
2016-08-02,14.748720703124999
2016-08-03,13.909296875000003
2016-08-04,13.128437500000004
2016-08-05,12.464707031250002
2016-08-08,12.269492187500003
2016-08-09,11.13724609375
2016-08-10,11.449589843750003
2016-08-11,11.351982421875
2016-08-12,11.664326171875
2016-08-15,18.9264453125
2016-08-16,15.451494140625002
2016-08-17,14.436376953124999
2016-08-18,16.232353515625004
2016-08-19,16.271396484375003
2016-08-22,16.583740234375004
2016-08-23,16.193310546875004
2016-08-24,16.154267578125
2016-08-25,15.607666015625002
2016-08-26,15.178193359375006
2016-08-29,15.549101562500004
2016-08-30,16.974169921875003
2016-08-31,17.403642578125
2016-09-01,16.271396484375003
2016-09-02,17.7355078125
2016-09-05,17.77455078125
2016-09-06,17.208427734375
2016-09-07,17.091298828125005
2016-09-08,16.271396484375
2016-09-09,14.475419921875005
2016-09-12,14.6120703125
2016-09-13,13.206523437500003
2016-09-14,13.011308593750002
2016-09-19,12.718486328125
2016-09-20,12.347578125000002
2016-09-21,13.557910156250003
2016-09-22,12.855136718750002
2016-09-23,12.406142578125001
2016-09-26,12.054755859375
2016-09-27,12.816093750000002
2016-09-28,11.879062500000002
2016-09-29,11.625283203125
2016-09-30,12.835615234375004
2016-10-10,12.406142578125001
2016-10-11,11.586240234375001
2016-10-12,11.254375
2016-10-13,10.82490234375
2016-10-14,9.96595703125
2016-10-17,10.453994140625
2016-10-18,13.870253906250001
2016-10-19,12.601357421875
2016-10-20,12.289013671875
2016-10-21,11.84001953125
2016-10-24,11.742412109375003
2016-10-25,12.093798828125003
2016-10-26,12.464707031250002
2016-10-27,11.99619140625
2016-10-28,12.171884765625002
2016-10-31,11.976669921875
2016-11-01,12.210927734375002
2016-11-02,13.1284375
2016-11-03,15.685751953125
2016-11-04,13.733603515625001
2016-11-07,17.227949218750002
2016-11-08,15.490537109375005
2016-11-09,13.967861328125004
2016-11-10,13.030830078125003
2016-11-11,11.820498046875002
2016-11-14,12.5818359375
2016-11-15,13.011308593750003
2016-11-16,12.54279296875
2016-11-17,12.757529296875001
2016-11-18,12.679443359375
2016-11-21,12.601357421875
2016-11-22,12.659921874999998
2016-11-23,12.445185546875
2016-11-24,11.976669921874999
2016-11-25,12.581835937500003
2016-11-28,14.436376953125004
2016-11-29,15.002500000000001
2016-11-30,14.904892578125
2016-12-01,14.865849609375005
2016-12-02,14.358291015625
2016-12-05,14.865849609375005
2016-12-06,14.397333984375003
2016-12-07,14.7682421875
2016-12-08,13.518867187500003
2016-12-09,12.952744140625002
2016-12-12,15.373408203125006
2016-12-13,14.963457031250002
2016-12-14,15.314843750000001
2016-12-15,16.173789062500003
2016-12-16,13.382216796875001
2016-12-19,15.002500000000001
2016-12-20,18.068144531250002
2016-12-21,14.963457031250002
2016-12-22,17.052255859375006
2016-12-23,17.130625
2016-12-26,16.622783203125007
2016-12-27,17.813720703125
2016-12-28,17.930771484375
2016-12-29,17.247470703125
2016-12-30,17.462207031250003
2017-01-03,16.095703125000004
2017-01-04,14.436376953125002
2017-01-05,14.202119140625003
2017-01-06,13.967861328125004
2017-01-09,13.577431640625
2017-01-10,12.93322265625
2017-01-11,13.108916015625006
2017-01-12,12.855136718750002
2017-01-13,12.269492187500003
2017-01-16,13.47982421875
2017-01-17,12.425664062500003
2017-01-18,11.547197265625
2017-01-19,11.371503906250002
2017-01-20,10.82490234375
2017-01-23,10.610166015625001
2017-01-24,10.43447265625
2017-01-25,10.044042968750002
2017-01-26,9.848828125
2017-02-03,10.453994140625
2017-02-06,10.844423828125
2017-02-07,10.785859375000001
2017-02-08,10.3954296875
2017-02-09,10.571123046875002
2017-02-10,9.751220703125
2017-02-13,12.015712890625002
2017-02-14,10.024521484375
2017-02-15,9.360791015625
2017-02-16,10.161171875
2017-02-17,10.375908203125
2017-02-20,11.84001953125
2017-02-21,12.015712890625
2017-02-22,11.508154296875
2017-02-23,10.82490234375
2017-02-24,11.156767578125
2017-02-27,11.234853515625002
2017-02-28,11.215332031250002
2017-03-01,11.098203125
2017-03-02,11.37150390625
2017-03-03,11.156767578125
2017-03-06,10.43447265625
2017-03-07,10.493037109375
2017-03-08,9.380312500000002
2017-03-09,10.219736328125
2017-03-10,9.595048828125002
2017-03-13,9.477919921875001
2017-03-14,9.614570312500001
2017-03-15,11.508154296875
2017-03-16,9.18509765625
2017-03-17,9.302226562500001
2017-03-20,9.26318359375
2017-03-21,9.048447265625
2017-03-22,9.26318359375
2017-03-23,8.501845703125
2017-03-24,7.9162011718750005
2017-03-27,8.892275390625
2017-03-28,9.204619140625
2017-03-29,8.9898828125
2017-03-30,8.931318359375
2017-03-31,8.228544921875
2017-04-05,9.048447265625
2017-04-06,9.243662109375
2017-04-07,9.321748046875001
2017-04-10,9.048447265624999
2017-04-11,9.282705078125
2017-04-12,8.736103515625002
2017-04-13,9.516962890625
2017-04-14,9.477919921875001
2017-04-17,9.360791015625
2017-04-18,8.892275390625
2017-04-19,8.677539062500001
2017-04-20,9.751220703125002
2017-04-21,8.87275390625
2017-04-24,9.399833984375002
2017-04-25,8.697060546875
2017-04-26,8.16998046875
2017-04-27,7.955244140625001
2017-04-28,8.150458984375
2017-05-02,8.384716796874999
2017-05-03,7.818593750000001
2017-05-04,7.447685546875
2017-05-05,7.369599609374999
2017-05-08,7.5062500000000005
2017-05-09,7.584335937500001
2017-05-10,7.408642578124999
2017-05-11,7.623378906250002
2017-05-12,4.831806640625
2017-05-15,5.436972656250001
2017-05-16,10.922509765625001
2017-05-17,6.666826171875
2017-05-18,6.979169921875
2017-05-19,6.979169921875
2017-05-22,4.753720703125
2017-05-23,8.228544921875
2017-05-24,8.462802734375002
2017-05-25,11.293417968750003
2017-05-26,9.048447265625
2017-05-31,11.996191406249999
2017-06-01,11.410546875
2017-06-02,10.66873046875
2017-06-05,11.234853515625002
2017-06-06,10.981074218750003
2017-06-07,13.343173828125002
2017-06-08,13.616474609375004
2017-06-09,14.319248046875002
2017-06-12,15.022021484375001
2017-06-13,14.768242187500002
2017-06-14,14.358291015625
2017-06-15,12.991787109375002
2017-06-16,11.683847656250002
2017-06-19,13.479824218750004
2017-06-20,14.846328125000003
2017-06-21,12.093798828125003
2017-06-22,13.304130859375002
2017-06-23,14.163076171875
2017-06-26,15.119628906250002
2017-06-27,14.729199218750002
2017-06-28,15.100107421875
2017-06-29,14.631591796875004
2017-06-30,14.4558984375
2017-07-03,14.26068359375
2017-07-04,12.484228515625002
2017-07-05,14.41685546875
2017-07-06,13.967861328125
2017-07-07,14.202119140625003
2017-07-10,15.295322265625003
2017-07-11,13.675039062500002
2017-07-12,14.885371093750003
2017-07-13,14.924414062500002
2017-07-14,13.909296875000003
2017-07-17,18.340673828125002
2017-07-18,16.0176171875
2017-07-19,16.525175781250002
2017-07-20,17.598857421875
2017-07-21,16.056660156250004
2017-07-24,15.841923828125005
2017-07-25,15.061064453125002
2017-07-26,16.212832031250002
2017-07-27,16.173789062500003
2017-07-28,15.74431640625
2017-07-31,16.154267578125005
2017-08-01,15.7052734375
2017-08-02,15.861445312499999
2017-08-03,14.787763671875002
2017-08-04,13.577431640624999
2017-08-07,15.041542968750003
2017-08-08,14.573027343750002
2017-08-09,12.855136718750002
2017-08-10,12.15236328125
2017-08-11,13.557910156250003
2017-08-14,13.167480468750004
2017-08-15,12.367099609375003
2017-08-16,13.245566406250003
2017-08-17,12.738007812500001
2017-08-18,12.425664062500001
2017-08-21,11.879062500000002
2017-08-22,11.371503906250002
2017-08-23,12.171884765625002
2017-08-24,11.722890625000002
2017-08-25,13.44078125
2017-08-28,14.651113281250003
2017-08-29,14.573027343750002
2017-08-30,13.889775390625001
2017-08-31,14.026425781250001
2017-09-01,13.850732421875001
2017-09-04,14.651113281250003
2017-09-05,15.002500000000001
2017-09-06,14.904892578125004
2017-09-07,13.304130859375002
2017-09-08,13.596953125000002
2017-09-11,14.65111328125
2017-09-12,15.236757812500002
2017-09-13,14.69015625
2017-09-14,12.308535156250002
2017-09-15,11.156767578125
2017-09-18,12.718486328125003
2017-09-19,11.449589843750001
2017-09-20,11.566718750000001
2017-09-21,12.210927734375002
2017-09-22,12.035234375
2017-09-25,12.328056640625002
2017-09-26,11.99619140625
2017-09-27,11.078681640625
2017-09-28,9.146054687500001
2017-09-29,10.122128906250001
2017-10-09,10.844423828125
2017-10-10,10.512558593750002
2017-10-11,9.9269140625
2017-10-12,8.814189453125
2017-10-13,9.204619140625
2017-10-16,9.73169921875
2017-10-17,9.3022265625
2017-10-18,8.853232421875
2017-10-19,10.083085937500002
2017-10-20,9.868349609375
2017-10-23,9.712177734375
2017-10-24,10.785859375000001
2017-10-25,10.649208984375
2017-10-26,11.098203125
2017-10-27,9.438876953125
2017-10-30,10.434472656250001
2017-10-31,9.868349609375
2017-11-01,9.243662109374998
2017-11-02,9.263183593749998
2017-11-03,8.736103515625
2017-11-06,9.556005859375
2017-11-07,9.868349609375
2017-11-08,9.536484375
2017-11-09,9.946435546875001
2017-11-10,10.375908203125
2017-11-13,11.234853515625002
2017-11-14,10.610166015625
2017-11-15,9.614570312500001
2017-11-16,10.43447265625
2017-11-17,11.156767578125
2017-11-20,12.659921874999998
2017-11-21,13.382216796875
2017-11-22,14.748720703125004
2017-11-23,13.772646484375004
2017-11-24,14.612070312500002
2017-11-27,15.880966796875
2017-11-28,15.802880859374998
2017-11-29,16.525175781250002
2017-11-30,17.501250000000002
2017-12-01,18.2040234375
2017-12-04,16.564218750000002
2017-12-05,15.93953125
2017-12-06,16.505654296875
2017-12-07,15.939531250000002
2017-12-08,14.826806640625001
2017-12-11,14.533984375000003
2017-12-12,14.65111328125
2017-12-13,15.022021484375001
2017-12-14,14.319248046875002
2017-12-15,14.358291015625003
2017-12-18,14.865849609375001
2017-12-19,15.568623046874999
2017-12-20,15.275800781250004
2017-12-21,15.314843750000001
2017-12-22,15.256279296875002
2017-12-25,16.076181640625002
2017-12-26,15.607666015625
2017-12-27,17.032734375
2017-12-28,16.0176171875
2017-12-29,14.80728515625
2018-01-02,15.100107421875
2018-01-03,14.436376953125002
2018-01-04,14.826806640625001
2018-01-05,14.124033203125006
2018-01-08,14.514462890625001
2018-01-09,13.3626953125
2018-01-10,14.06546875
2018-01-11,14.124033203125006
2018-01-12,13.655517578125004
2018-01-15,16.68134765625
2018-01-16,17.110820312500003
2018-01-17,18.5163671875
2018-01-18,17.872158203125
2018-01-19,17.598857421875
2018-01-22,17.38412109375
2018-01-23,17.69646484375
2018-01-24,19.64861328125
2018-01-25,17.872158203125004
2018-01-26,16.271396484375
2018-01-29,16.91560546875
2018-01-30,15.5491015625
2018-01-31,15.74431640625
2018-02-01,14.943935546875004
2018-02-02,15.744316406250004
2018-02-05,17.208427734375004
2018-02-06,21.231152343750004
2018-02-07,22.579414062500003
2018-02-08,24.57259765625
2018-02-09,34.65576171875
2018-02-12,28.558964843750008
2018-02-13,24.768007812500002
2018-02-14,25.178369140625005
2018-02-22,23.517382812500003
2018-02-23,21.172763671875007
2018-02-26,22.051806640625003
2018-02-27,23.087480468750005
2018-02-28,24.279482421875002
2018-03-01,22.188593750000003
2018-03-02,22.852988281250003
2018-03-05,21.660986328125002
2018-03-06,20.117275390625
2018-03-07,21.465576171875
2018-03-08,20.175937500000003
2018-03-09,19.238662109375003
2018-03-12,21.387412109375
2018-03-13,21.4656640625
2018-03-14,20.527607421875
2018-03-15,18.477324218750002
2018-03-16,19.687763671875004
2018-03-19,20.566689453125
2018-03-20,20.1370703125
2018-03-21,22.911611328125005
2018-03-22,20.17638671875
2018-03-23,28.129130859375
2018-03-26,25.334697265625007
2018-03-27,22.716201171875
2018-03-28,25.569189453125002
2018-03-29,24.670302734375007
2018-03-30,25.315156250000005
2018-04-02,25.041582031250005
2018-04-03,25.315156250000005
2018-04-04,25.002500000000005
2018-04-09,27.46466796875
2018-04-10,24.220859375000007
2018-04-11,24.142695312500003
2018-04-12,24.846171875000007
2018-04-13,26.33128906250001
2018-04-16,28.500341796875002
2018-04-17,27.562373046875006
2018-04-18,26.468076171875005
2018-04-19,23.243808593750003
2018-04-20,23.048398437500005
2018-04-23,22.696660156250005
2018-04-24,22.794365234375004
2018-04-25,22.403544921875003
2018-04-26,22.931152343750007
2018-04-27,23.282890625000004
2018-05-02,25.901386718750008
2018-05-03,26.057714843750006
2018-05-04,26.858896484375006
2018-05-07,27.015224609375004
2018-05-08,24.631220703125006
2018-05-09,24.240400390625005
2018-05-10,22.540332031250003
2018-05-11,22.403544921875003
2018-05-14,22.22767578125
2018-05-15,20.996591796875002
2018-05-16,19.980625000000003
2018-05-17,18.379716796875
2018-05-18,17.61837890625
2018-05-21,17.091298828125005
2018-05-22,17.052255859375002
2018-05-23,17.93072265625
2018-05-24,17.052255859375002
2018-05-25,17.052255859375002
2018-05-28,17.755029296875
2018-05-29,17.481728515625004
2018-05-30,21.250625
2018-05-31,19.511962890625
2018-06-01,19.785263671875004
2018-06-04,18.594453125
2018-06-05,18.340673828125002
2018-06-06,18.692060546875
2018-06-07,17.872158203125
2018-06-08,18.906796875
2018-06-11,20.37158203125
2018-06-12,18.867753906250005
2018-06-13,20.09787109375
2018-06-14,20.117373046875002
2018-06-15,20.058886718750003
2018-06-19,26.878437500000008
2018-06-20,22.169052734375004
2018-06-21,20.156552734375
2018-06-22,19.804873046875
2018-06-25,20.781708984375
2018-06-26,20.820722656250002
2018-06-27,22.501250000000002
2018-06-28,23.263349609375002
2018-06-29,21.465576171875004
2018-07-02,27.171552734375005
2018-07-03,26.780732421875005
2018-07-04,28.24630859375001
2018-07-05,28.637128906250002
2018-07-06,27.171552734375
2018-07-09,23.654169921875006
2018-07-10,23.810498046875004
2018-07-11,27.562373046875006
2018-07-12,24.846171875000007
2018-07-13,24.924335937500004
2018-07-16,25.784140625000003
2018-07-17,24.943876953125006
2018-07-18,23.810498046875004
2018-07-19,21.250625
2018-07-20,20.645000000000003
2018-07-23,21.9541015625
2018-07-24,22.794365234375004
2018-07-25,22.520937500000006
2018-07-26,22.247216796875
2018-07-27,21.6414453125
2018-07-30,22.051806640625003
2018-07-31,22.149511718750002
2018-08-01,24.005908203125003
2018-08-02,25.061123046875
2018-08-03,25.979550781250005
2018-08-06,27.23017578125001
2018-08-07,26.311748046875007
2018-08-08,26.917519531250004
2018-08-09,26.233583984375002
2018-08-10,25.11974609375
2018-08-13,27.953193359375
2018-08-14,27.288798828125003
2018-08-15,29.086572265625005
2018-08-16,25.940468750000008
2018-08-17,25.686435546875003
2018-08-20,25.66689453125
2018-08-21,23.341513671875003
2018-08-22,21.973642578125002
2018-08-23,21.27021484375
2018-08-24,21.387412109375003
2018-08-27,21.153281250000003
2018-08-28,21.621904296874998
2018-08-29,22.520791015625
2018-08-30,22.677119140625006
2018-08-31,22.931152343750007
2018-09-03,24.279482421875006
2018-09-04,23.302431640625006
2018-09-05,24.904794921875002
2018-09-06,25.373779296875004
2018-09-07,24.748466796875007
2018-09-10,27.034765625000006
2018-09-11,26.272666015625006
2018-09-12,26.253125000000004
2018-09-13,25.35423828125001
2018-09-14,22.520791015625
2018-09-17,22.970234375000004
2018-09-18,20.996591796875002
2018-09-19,19.59037109375
2018-09-20,18.379716796875
2018-09-21,19.609951171875
2018-09-25,20.449443359375003
2018-09-26,20.781640625
2018-09-27,20.664394531250004
2018-09-28,21.172460937500002
2018-10-08,25.334697265625007
2018-10-09,25.725517578125007
2018-10-10,25.35423828125001
2018-10-11,30.415361328125005
2018-10-12,28.695751953125004
2018-10-15,32.389003906250004
2018-10-16,31.998183593750003
2018-10-17,32.31083984375
2018-10-18,29.399228515624998
2018-10-19,26.643945312500012
2018-10-22,27.191093750000007
2018-10-23,28.500341796875002
2018-10-24,28.207226562500004
2018-10-25,29.43831054687501
2018-10-26,30.51306640625
2018-10-29,32.77982421875001
2018-10-30,33.48330078125
2018-10-31,31.861396484375003
2018-11-01,31.236083984375
2018-11-02,28.24630859375001
2018-11-05,31.685527343750003
2018-11-06,32.760283203125
2018-11-07,32.955693359375005
2018-11-08,31.978642578125005
2018-11-09,33.01431640625
2018-11-12,34.284482421875
2018-11-13,32.994775390625
2018-11-14,31.900478515625004
2018-11-15,31.45103515625
2018-11-16,29.985458984375
2018-11-19,30.434902343750004
2018-11-20,30.024541015625005
2018-11-21,30.825722656249997
2018-11-22,26.878437500000008
2018-11-23,25.96000976562501
2018-11-26,26.311748046875007
2018-11-27,25.100205078125004
2018-11-28,24.279482421875002
2018-11-29,24.943876953125002
2018-11-30,26.155419921875005
2018-12-03,23.419677734375004
2018-12-04,21.739150390625
2018-12-05,21.465576171875
2018-12-06,21.700068359375003
2018-12-07,20.820830078125002
2018-12-10,21.543740234375004
2018-12-11,22.22767578125
2018-12-12,22.1104296875
2018-12-13,19.98060546875
2018-12-14,20.351923828125003
2018-12-17,22.716201171875007
2018-12-18,22.384003906250005
2018-12-19,22.559873046875005
2018-12-20,23.654169921875006
2018-12-21,24.904794921875006
2018-12-24,23.478300781250006
2018-12-25,24.005908203125003
2018-12-26,23.341513671875003
2018-12-27,23.517382812500003
2018-12-28,23.361054687500005
2019-01-02,24.025449218750005
2019-01-03,23.497841796875004
2019-01-04,22.266757812500003
2019-01-07,23.478300781250006
