date,expire_date,month,month_call,month_put,next_month,next_month_call,next_month_put,next_season,next_season_call,next_season_put,season,season_call,season_put,skew_atm_call,skew_atm_put,skew_otm_call,skew_otm_put,next_vs_cur,season_vs_next,season_vs_cur
2016-09-05,2016-09-28,17.77455078125,17.013212890625002,18.535888671875,17.598857421875,15.920009765624998,19.277705078125003,18.712822265625004,14.943935546875004,22.481708984375004,18.946767578125,16.037138671875002,21.856396484375004,17.013212890625002,18.535888671875,19.785263671875004,16.349482421875006,-0.17569335937499986,1.347910156250002,1.1722167968750021
2016-09-06,2016-09-28,17.208427734375,17.247470703125,17.169384765625,17.755029296874998,16.076181640625,19.433876953125,19.259658203125003,15.568623046875002,22.950693359375006,19.239707031250003,16.388525390625002,22.090888671875003,17.247470703125,17.169384765625,19.863349609375003,15.763837890624998,0.5466015624999976,1.4846777343750048,2.0312792968750024
2016-09-07,2016-09-28,17.091298828125005,16.505654296875004,17.676943359375002,17.715986328125002,15.959052734375001,19.472919921875004,19.728505859375,15.841923828125,23.615087890625006,19.493642578125005,16.583740234375004,22.403544921875003,16.505654296875004,17.676943359375002,19.394833984375005,16.115224609375,0.6246874999999967,1.7776562500000033,2.40234375
2016-09-08,2016-09-28,16.271396484375,15.841923828125,16.700869140625002,17.69646484375,15.998095703124998,19.394833984375005,20.0215625,15.959052734375001,24.084072265625004,19.747734375000004,16.466611328125,23.028857421875003,15.841923828125,16.700869140625002,18.535888671875,15.880966796875,1.4250683593750004,2.0512695312500036,3.476337890625004
2016-09-09,2016-09-28,14.475419921875005,14.553505859375004,14.397333984375004,16.720390625,15.646708984375001,17.794072265625,19.454873046875004,15.959052734375001,22.950693359375006,19.024677734375,16.544697265625004,21.504658203125,14.553505859375004,14.397333984375004,16.544697265625004,14.826806640625001,2.244970703124995,2.304287109375,4.549257812499995
2016-09-12,2016-09-28,14.6120703125,11.742412109375001,17.481728515625,16.193310546875004,12.991787109375002,19.394833984375005,19.494501953125003,14.865849609375005,24.123154296875004,18.908115234375003,15.178193359375003,22.638037109375002,11.742412109375001,17.481728515625,16.935126953125,16.896083984375004,1.581240234375004,2.714804687499999,4.296044921875003
2016-09-13,2016-09-28,13.206523437500003,12.484228515625002,13.928818359375006,14.963457031250002,12.757529296875003,17.169384765625,19.045058593750003,14.865849609375005,23.224267578125,18.068007812500003,14.865849609375005,21.270166015625,12.484228515625002,13.928818359375006,17.676943359375002,14.865849609375005,1.7569335937499986,3.1045507812500013,4.861484375
2016-09-14,2016-09-28,13.011308593750002,12.523271484375003,13.499345703124998,15.275800781250002,12.913701171875003,17.637900390625,19.123437500000005,14.436376953125002,23.810498046875004,18.048486328125,14.826806640625001,21.270166015625,12.523271484375003,13.499345703124998,18.145458984375,15.724794921875002,2.2644921875,2.7726855468749996,5.037177734375
2016-09-19,2016-09-28,12.718486328125,12.171884765625002,13.265087890624999,14.709677734375001,12.249970703125003,17.169384765625,18.850058593750006,14.045947265625003,23.654169921875006,17.931357421875,14.592548828125002,21.270166015625,12.249970703125003,17.169384765625,14.787763671875004,15.178193359375003,1.9911914062500014,3.2216796874999982,5.21287109375
2016-09-20,2016-09-28,12.347578125000002,11.781455078125001,12.913701171875003,14.377812500000003,12.015712890625,16.739912109375005,18.889101562500006,14.124033203125002,23.654169921875006,17.853232421875003,14.514462890625001,21.192001953125,12.015712890625,16.739912109375005,14.514462890625001,14.709677734375004,2.030234375000001,3.475419921875,5.505654296875001
2016-09-21,2016-09-28,13.557910156250003,13.304130859375002,13.811689453125004,14.416855468750004,12.289013671875002,16.544697265625004,18.850156250000005,13.850732421875007,23.849580078125005,17.814267578125,14.280205078125002,21.348330078125,12.289013671875002,16.544697265625004,14.787763671875004,14.631591796875004,0.8589453125000013,3.397412109374997,4.256357421874998
2016-09-22,2016-09-28,9.907392578125,9.595048828125002,10.219736328125,12.855136718750002,10.805380859375001,14.904892578125,18.107890625,13.265087890624999,22.950693359375006,16.505664062500003,12.991787109375002,20.019541015625002,10.805380859375001,14.904892578125,13.616474609375,13.811689453125004,2.9477441406250016,3.650527343750001,6.598271484375003
2016-09-23,2016-09-28,8.755625,8.462802734375002,9.048447265624999,12.406142578125001,10.532080078125002,14.280205078125002,17.893037109375005,13.069873046875003,22.716201171875007,16.427568359375,13.108916015624999,19.746220703125,10.532080078125002,14.280205078125002,13.655517578124998,13.577431640624999,3.650517578125001,4.0214257812500005,7.6719433593750015
2016-09-26,2016-09-28,16.05666015625,16.193310546875,15.920009765624998,12.054755859375,10.453994140625001,13.655517578124998,17.75619140625,13.187001953125,22.325380859375002,15.959052734375003,13.069873046875003,18.848232421875004,10.453994140625001,13.655517578124998,13.577431640624999,13.421259765624999,-4.001904296875001,3.9042968750000036,-0.09760742187499716
2016-09-27,2016-09-28,9.829306640625003,19.629091796875002,0.029521484375,12.816093750000002,11.273896484375001,14.358291015625003,18.166142578125005,14.006904296875005,22.325380859375002,16.778955078125,13.889775390625003,19.668134765625002,11.273896484375001,14.358291015625003,14.670634765625001,13.343173828125,2.9867871093749994,3.9628613281249994,6.949648437499999
2016-09-29,2016-10-26,11.625283203125,10.922509765625001,12.328056640625002,13.382216796875001,11.508154296875002,15.256279296875002,17.326191406250004,13.382216796875001,21.270166015625,15.841923828125,13.343173828125,18.340673828125,10.922509765625001,12.328056640625002,13.460302734375002,12.328056640625002,1.7569335937500004,2.459707031249998,4.216640624999998
2016-09-30,2016-10-26,12.835615234375004,11.820498046875,13.850732421875007,14.241162109374999,12.328056640625002,16.154267578124998,17.326191406250004,13.382216796875001,21.270166015625,15.646708984375,12.874658203125,18.418759765624998,11.820498046875,13.850732421875007,14.202119140625003,13.616474609375,1.4055468749999953,1.4055468750000006,2.811093749999996
2016-10-10,2016-10-26,12.406142578125001,11.430068359375003,13.382216796875001,13.928818359375,11.937626953125001,15.920009765624998,17.033369140625,12.796572265625,21.270166015625,15.7052734375,12.913701171875003,18.496845703124997,11.430068359375003,13.382216796875001,14.475419921875005,15.724794921875002,1.5226757812499994,1.7764550781250001,3.2991308593749995
2016-10-11,2016-10-26,11.586240234375001,10.063564453125,13.108916015624999,13.187001953125,11.156767578125,15.217236328125,16.271582031250002,12.171884765625002,20.371279296875,14.69015625,12.132841796875,17.247470703125,10.063564453125,13.108916015624999,13.655517578124998,15.646708984375001,1.6007617187499985,1.5031542968749996,3.103916015624998
2016-10-12,2016-10-26,11.254375,9.868349609375,12.640400390625,13.343173828125,11.156767578125,15.529580078124999,16.212998046875,12.093798828125001,20.332197265625,14.924414062500002,12.093798828125001,17.755029296875,9.868349609375,12.640400390625,13.655517578124998,15.100107421875004,2.0887988281250003,1.5812402343750023,3.6700390625000026
2016-10-13,2016-10-26,10.82490234375,8.892275390625,12.757529296875003,12.952744140625002,10.493037109375,15.412451171875002,15.861494140625002,11.625283203125,20.097705078125,14.514462890625001,11.586240234375001,17.442685546875005,8.892275390625,12.757529296875003,12.913701171875003,15.373408203124999,2.1278417968750016,1.561718749999999,3.6895605468750006
2016-10-14,2016-10-26,9.96595703125,8.111416015625,11.820498046875,11.976669921875002,9.321748046875,14.631591796875004,15.43197265625,10.922509765625001,19.941435546875002,13.792167968750002,10.571123046875002,17.013212890625002,8.111416015625,11.820498046875,13.460302734375002,15.685751953125,2.010712890625003,1.8154980468749997,3.8262109375000026
2016-10-17,2016-10-26,10.453994140625,7.994287109375,12.913701171875003,11.703369140625004,8.697060546875,14.709677734375004,14.748720703125,10.297822265625001,19.199619140625003,13.460302734375002,9.985478515625,16.935126953125,8.697060546875,14.709677734375004,11.117724609375,13.811689453125004,1.2493750000000041,1.7569335937499986,3.0063085937500027
2016-10-18,2016-10-26,13.870253906250001,12.093798828125001,15.646708984375001,12.328056640624999,9.282705078125,15.373408203124999,15.139199218749999,10.180693359374999,20.097705078125,13.675039062500002,9.829306640625001,17.520771484375004,9.282705078125,15.373408203124999,10.649208984375,13.733603515625003,-1.5421972656250027,1.346982421875003,-0.19521484374999964
2016-10-19,2016-10-26,12.601357421875,10.297822265625001,14.904892578125,12.93322265625,9.985478515625,15.880966796875,14.904892578125,9.829306640625001,19.980478515625,13.538388671875001,10.141650390625,16.935126953125,9.985478515625,15.880966796875,12.367099609375003,14.124033203125002,0.33186523437499993,0.6051660156250005,0.9370312500000004
2016-10-20,2016-10-26,12.289013671875,11.117724609375,13.460302734375002,12.289013671875,9.985478515625,14.592548828125002,14.319248046875002,9.829306640625001,18.809189453125004,13.226044921875001,10.102607421875,16.349482421875006,9.985478515625,14.592548828125002,12.171884765625002,13.382216796875001,0.0,0.9370312500000004,0.9370312500000004
2016-10-21,2016-10-26,10.434472656250001,7.877158203124999,12.991787109375002,11.84001953125,8.892275390625,14.787763671875004,14.221640625000001,9.126533203125,19.316748046875006,12.659921874999998,9.126533203125,16.193310546875,8.892275390625,14.787763671875004,11.742412109375001,13.382216796875001,1.4055468749999989,0.8199023437499982,2.225449218749997
2016-10-24,2016-10-26,7.81859375,0.029521484375,15.607666015625,11.742412109375003,9.087490234375,14.397333984375004,13.831210937500002,8.540888671875,19.121533203125,12.894179687500001,9.516962890625,16.271396484375,9.087490234375,14.397333984375004,11.937626953125001,14.865849609375005,3.9238183593750033,1.151767578124998,5.075585937500001
2016-10-25,2016-10-26,5.690751953125002,0.029521484375,11.351982421875002,12.093798828125003,10.336865234375,13.850732421875007,13.499345703125002,8.775146484375,18.223544921875,13.206523437500001,10.219736328125,16.193310546875,10.336865234375,13.850732421875007,12.640400390625,14.748720703125,6.403046875000001,1.1127246093749985,7.515771484375
2016-10-27,2016-11-23,11.99619140625,10.532080078125002,13.460302734375002,13.44078125,11.039638671875,15.841923828125,14.573027343750002,9.751220703125,19.394833984375005,14.202119140625,9.907392578125,18.496845703124997,10.532080078125002,13.460302734375002,13.538388671875001,13.811689453125004,1.4445898437500002,0.7613378906249988,2.205927734374999
2016-10-28,2016-11-23,12.171884765625002,10.258779296875,14.084990234375006,13.284609375,10.649208984375,15.920009765624998,14.709677734375001,9.634091796875001,19.785263671875004,14.182597656249998,9.790263671875001,18.574931640624996,10.258779296875,14.084990234375006,13.499345703124998,13.928818359375006,1.1127246093749985,0.8979882812499973,2.010712890624996
2016-10-31,2016-11-23,11.976669921875,10.336865234375,13.616474609375,12.933222656249999,10.024521484375,15.841923828125,14.885595703124999,9.321748046875,20.449443359375,14.241162109375002,9.477919921875001,19.004404296875006,10.336865234375,13.616474609375,14.045947265625003,14.006904296875005,0.9565527343749984,1.3079394531250035,2.264492187500002
